person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group,total_loan_cost,disposable_income_est,emp_to_age_ratio,cred_hist_to_age_ratio,high_risk_flag
28.0,90000.0,MORTGAGE,3.0,MEDICAL,B,21000.0,10.74,0,0.23,N,7.0,26-35,high-middle,very large,23255.399999999998,69000.0,0.10714285714285714,0.25,0
29.0,90000.0,MORTGAGE,1.0,MEDICAL,A,12000.0,5.79,0,0.13,N,9.0,26-35,high-middle,large,12694.800000000001,78000.0,0.034482758620689655,0.3103448275862069,0
27.0,90000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000.0,7.29,0,0.13,N,5.0,26-35,high-middle,large,12874.8,78000.0,0.2962962962962963,0.18518518518518517,0
29.0,90000.0,MORTGAGE,14.0,HOMEIMPROVEMENT,B,15000.0,11.11,0,0.17,N,9.0,26-35,high-middle,large,16666.5,75000.0,0.4827586206896552,0.3103448275862069,0
29.0,70000.0,RENT,3.0,PERSONAL,A,12300.0,8.49,0,0.18,N,8.0,26-35,middle,large,13344.27,57700.0,0.10344827586206896,0.27586206896551724,0
33.0,36000.0,RENT,10.0,MEDICAL,A,12325.0,6.54,1,0.34,N,10.0,26-35,low-middle,large,13131.054999999998,23675.0,0.30303030303030304,0.30303030303030304,0
34.0,90000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,7000.0,5.79,0,0.08,N,8.0,26-35,high-middle,medium,7405.3,83000.0,0.20588235294117646,0.23529411764705882,0
31.0,90000.0,MORTGAGE,9.0,MEDICAL,A,14400.0,7.66,0,0.16,N,6.0,26-35,high-middle,large,15503.04,75600.0,0.2903225806451613,0.1935483870967742,0
30.0,75000.0,RENT,6.0,MEDICAL,C,12325.0,12.73,0,0.16,N,6.0,26-35,middle,large,13893.9725,62675.0,0.2,0.2,0
34.0,108000.0,RENT,0.0,HOMEIMPROVEMENT,D,12350.0,14.96,1,0.11,Y,7.0,26-35,high,large,14197.56,95650.0,0.0,0.20588235294117646,0
27.0,90000.0,MORTGAGE,8.0,EDUCATION,A,8000.0,7.66,0,0.09,N,5.0,26-35,high-middle,medium,8612.8,82000.0,0.2962962962962963,0.18518518518518517,0
31.0,90000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,B,18000.0,11.11,0,0.2,N,10.0,26-35,high-middle,very large,19999.8,72000.0,0.25806451612903225,0.3225806451612903,0
28.0,90000.0,OWN,5.0,HOMEIMPROVEMENT,D,20000.0,15.28,0,0.22,Y,6.0,26-35,high-middle,very large,23056.0,70000.0,0.17857142857142858,0.21428571428571427,0
30.0,90000.0,MORTGAGE,5.0,PERSONAL,A,10000.0,5.79,0,0.11,N,7.0,26-35,high-middle,medium,10579.0,80000.0,0.16666666666666666,0.23333333333333334,0
32.0,65000.0,RENT,16.0,DEBTCONSOLIDATION,C,12400.0,13.49,0,0.19,Y,6.0,26-35,middle,large,14072.76,52600.0,0.5,0.1875,0
30.0,72000.0,RENT,12.0,EDUCATION,A,12400.0,11.394,0,0.17,N,5.0,26-35,middle,large,13812.856,59600.0,0.4,0.16666666666666666,0
31.0,90000.0,MORTGAGE,11.0,EDUCATION,A,12000.0,6.92,0,0.13,N,5.0,26-35,high-middle,large,12830.4,78000.0,0.3548387096774194,0.16129032258064516,0
27.0,35000.0,RENT,11.0,MEDICAL,D,12500.0,15.65,1,0.36,Y,8.0,26-35,low-middle,large,14456.250000000002,22500.0,0.4074074074074074,0.2962962962962963,1
28.0,35000.0,RENT,2.0,EDUCATION,C,12500.0,13.203999999999999,1,0.36,N,10.0,26-35,low-middle,large,14150.5,22500.0,0.07142857142857142,0.35714285714285715,0
33.0,90000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,C,12000.0,12.98,0,0.13,N,6.0,26-35,high-middle,large,13557.599999999999,78000.0,0.12121212121212122,0.18181818181818182,0
33.0,90000.0,MORTGAGE,12.0,PERSONAL,A,6000.0,5.42,0,0.07,N,7.0,26-35,high-middle,medium,6325.2,84000.0,0.36363636363636365,0.21212121212121213,0
27.0,36500.0,RENT,4.0,EDUCATION,B,12500.0,10.25,1,0.34,N,8.0,26-35,low-middle,large,13781.25,24000.0,0.14814814814814814,0.2962962962962963,0
35.0,90000.0,MORTGAGE,3.0,MEDICAL,A,14500.0,6.54,0,0.16,N,10.0,26-35,high-middle,large,15448.3,75500.0,0.08571428571428572,0.2857142857142857,0
32.0,90000.0,MORTGAGE,7.0,MEDICAL,B,3000.0,9.25,0,0.03,N,9.0,26-35,high-middle,small,3277.5,87000.0,0.21875,0.28125,0
31.0,90000.0,MORTGAGE,3.0,VENTURE,C,16500.0,12.61,0,0.18,N,6.0,26-35,high-middle,very large,18580.65,73500.0,0.0967741935483871,0.1935483870967742,0
27.0,37440.0,RENT,7.0,PERSONAL,B,2800.0,11.352,0,0.07,N,9.0,26-35,low-middle,small,3117.856,34640.0,0.25925925925925924,0.3333333333333333,0
29.0,40000.0,RENT,5.0,DEBTCONSOLIDATION,A,2800.0,8.358,0,0.07,N,5.0,26-35,low-middle,small,3034.024,37200.0,0.1724137931034483,0.1724137931034483,0
30.0,90000.0,MORTGAGE,14.0,VENTURE,D,9000.0,15.58,0,0.1,Y,6.0,26-35,high-middle,medium,10402.199999999999,81000.0,0.4666666666666667,0.2,0
28.0,90000.0,MORTGAGE,12.0,EDUCATION,A,5325.0,7.88,0,0.06,N,10.0,26-35,high-middle,medium,5744.61,84675.0,0.42857142857142855,0.35714285714285715,0
31.0,90000.0,MORTGAGE,13.0,HOMEIMPROVEMENT,B,12000.0,11.49,0,0.13,N,7.0,26-35,high-middle,large,13378.8,78000.0,0.41935483870967744,0.22580645161290322,0
28.0,90000.0,MORTGAGE,0.0,MEDICAL,A,15000.0,7.88,0,0.17,N,6.0,26-35,high-middle,large,16182.0,75000.0,0.0,0.21428571428571427,0
28.0,90000.0,MORTGAGE,5.0,VENTURE,B,25000.0,11.86,0,0.28,N,6.0,26-35,high-middle,very large,27965.0,65000.0,0.17857142857142858,0.21428571428571427,0
27.0,90000.0,MORTGAGE,0.0,MEDICAL,A,10000.0,7.14,0,0.11,N,10.0,26-35,high-middle,medium,10713.999999999998,80000.0,0.0,0.37037037037037035,0
34.0,90000.0,MORTGAGE,17.0,DEBTCONSOLIDATION,C,5000.0,13.61,0,0.06,N,7.0,26-35,high-middle,small,5680.499999999999,85000.0,0.5,0.20588235294117646,0
31.0,36000.0,RENT,2.0,VENTURE,D,2800.0,16.0,1,0.08,N,9.0,26-35,low-middle,small,3248.0,33200.0,0.06451612903225806,0.2903225806451613,0
28.0,45000.0,RENT,3.0,EDUCATION,C,2800.0,9.534,0,0.06,N,8.0,26-35,low-middle,small,3066.9519999999998,42200.0,0.10714285714285714,0.2857142857142857,0
28.0,39600.0,RENT,2.0,VENTURE,E,2800.0,16.77,1,0.07,Y,7.0,26-35,low-middle,small,3269.56,36800.0,0.07142857142857142,0.25,0
27.0,90000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000.0,7.14,0,0.11,N,5.0,26-35,high-middle,medium,10713.999999999998,80000.0,0.18518518518518517,0.18518518518518517,0
28.0,90000.0,MORTGAGE,5.0,VENTURE,D,13600.0,16.32,0,0.15,Y,7.0,26-35,high-middle,large,15819.52,76400.0,0.17857142857142858,0.25,0
31.0,46080.0,RENT,3.0,MEDICAL,E,2800.0,17.56,0,0.06,N,10.0,26-35,low-middle,small,3291.68,43280.0,0.0967741935483871,0.3225806451612903,0
32.0,90000.0,MORTGAGE,2.0,PERSONAL,B,25000.0,11.36,0,0.28,N,9.0,26-35,high-middle,very large,27839.999999999996,65000.0,0.0625,0.28125,0
28.0,47000.0,RENT,4.0,PERSONAL,A,2800.0,6.99,0,0.06,N,7.0,26-35,low-middle,small,2995.7200000000003,44200.0,0.14285714285714285,0.25,0
30.0,90000.0,MORTGAGE,10.0,PERSONAL,A,5000.0,6.76,0,0.06,N,5.0,26-35,high-middle,small,5338.000000000001,85000.0,0.3333333333333333,0.16666666666666666,0
34.0,90000.0,MORTGAGE,5.0,PERSONAL,B,24250.0,10.62,0,0.27,N,7.0,26-35,high-middle,very large,26825.350000000002,65750.0,0.14705882352941177,0.20588235294117646,0
27.0,48000.0,RENT,4.0,MEDICAL,A,2800.0,7.49,0,0.06,N,5.0,26-35,low-middle,small,3009.72,45200.0,0.14814814814814814,0.18518518518518517,0
27.0,90000.0,MORTGAGE,6.0,MEDICAL,B,5500.0,10.25,0,0.06,N,9.0,26-35,high-middle,medium,6063.75,84500.0,0.2222222222222222,0.3333333333333333,0
33.0,49548.0,RENT,6.0,DEBTCONSOLIDATION,C,2800.0,12.84,0,0.06,Y,5.0,26-35,low-middle,small,3159.52,46748.0,0.18181818181818182,0.15151515151515152,0
28.0,78000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,24000.0,10.25,1,0.31,N,8.0,26-35,high-middle,very large,26460.0,54000.0,0.14285714285714285,0.2857142857142857,0
27.0,66300.0,MORTGAGE,0.0,MEDICAL,E,20000.0,17.56,1,0.26,N,8.0,26-35,middle,very large,23512.0,46300.0,0.0,0.2962962962962963,0
28.0,90000.0,MORTGAGE,12.0,EDUCATION,B,21000.0,11.36,0,0.23,N,8.0,26-35,high-middle,very large,23385.6,69000.0,0.42857142857142855,0.2857142857142857,0
31.0,90000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,C,12000.0,13.48,0,0.13,N,10.0,26-35,high-middle,large,13617.6,78000.0,0.0967741935483871,0.3225806451612903,0
29.0,35000.0,OWN,11.0,MEDICAL,C,4200.0,12.99,0,0.12,Y,7.0,26-35,low-middle,small,4745.580000000001,30800.0,0.3793103448275862,0.2413793103448276,0
34.0,50000.0,RENT,2.0,MEDICAL,B,2800.0,11.86,0,0.06,N,8.0,26-35,low-middle,small,3132.08,47200.0,0.058823529411764705,0.23529411764705882,0
27.0,90000.0,MORTGAGE,5.0,VENTURE,C,12000.0,12.73,0,0.13,N,9.0,26-35,high-middle,large,13527.6,78000.0,0.18518518518518517,0.3333333333333333,0
27.0,35000.0,OWN,2.0,HOMEIMPROVEMENT,B,6000.0,11.99,0,0.17,N,10.0,26-35,low-middle,medium,6719.4,29000.0,0.07407407407407407,0.37037037037037035,0
27.0,58800.0,RENT,6.0,HOMEIMPROVEMENT,B,2800.0,12.69,1,0.05,N,10.0,26-35,middle,small,3155.32,56000.0,0.2222222222222222,0.37037037037037035,0
34.0,35000.0,OWN,2.0,EDUCATION,C,2000.0,13.99,0,0.06,N,8.0,26-35,low-middle,small,2279.7999999999997,33000.0,0.058823529411764705,0.23529411764705882,0
27.0,67000.0,RENT,1.0,DEBTCONSOLIDATION,C,2800.0,13.04,0,0.04,N,10.0,26-35,middle,small,3165.1200000000003,64200.0,0.037037037037037035,0.37037037037037035,0
28.0,90000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,E,17600.0,16.35,0,0.2,Y,5.0,26-35,high-middle,very large,20477.6,72400.0,0.25,0.17857142857142858,0
33.0,90000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,8000.0,12.53,0,0.09,N,7.0,26-35,high-middle,medium,9002.4,82000.0,0.0,0.21212121212121213,0
30.0,90000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,C,5000.0,12.87,0,0.06,Y,10.0,26-35,high-middle,small,5643.5,85000.0,0.0,0.3333333333333333,0
33.0,90000.0,MORTGAGE,5.0,VENTURE,A,4200.0,8.94,0,0.05,N,5.0,26-35,high-middle,small,4575.48,85800.0,0.15151515151515152,0.15151515151515152,0
31.0,78000.0,MORTGAGE,0.0,EDUCATION,A,5000.0,7.861999999999999,1,0.06,N,5.0,26-35,high-middle,small,5393.099999999999,73000.0,0.0,0.16129032258064516,0
28.0,90000.0,OWN,7.0,MEDICAL,C,8400.0,12.87,0,0.09,N,8.0,26-35,high-middle,medium,9481.08,81600.0,0.25,0.2857142857142857,0
28.0,90000.0,MORTGAGE,12.0,HOMEIMPROVEMENT,C,12000.0,13.92,0,0.13,N,6.0,26-35,high-middle,large,13670.4,78000.0,0.42857142857142855,0.21428571428571427,0
27.0,90000.0,MORTGAGE,11.0,PERSONAL,A,10000.0,8.94,0,0.11,N,7.0,26-35,high-middle,medium,10894.0,80000.0,0.4074074074074074,0.25925925925925924,0
27.0,90000.0,MORTGAGE,4.0,PERSONAL,A,15000.0,10.696,0,0.17,N,6.0,26-35,high-middle,large,16604.399999999998,75000.0,0.14814814814814814,0.2222222222222222,0
28.0,78000.0,MORTGAGE,12.0,HOMEIMPROVEMENT,B,24000.0,11.83,1,0.31,N,7.0,26-35,high-middle,very large,26839.2,54000.0,0.42857142857142855,0.25,0
29.0,16800.0,RENT,9.0,HOMEIMPROVEMENT,D,2750.0,14.84,1,0.16,Y,10.0,26-35,low,small,3158.1000000000004,14050.0,0.3103448275862069,0.3448275862068966,0
27.0,90000.0,MORTGAGE,5.0,VENTURE,D,20500.0,14.96,0,0.23,Y,8.0,26-35,high-middle,very large,23566.8,69500.0,0.18518518518518517,0.2962962962962963,0
30.0,37000.0,RENT,0.0,MEDICAL,B,2750.0,9.99,0,0.07,N,5.0,26-35,low-middle,small,3024.7250000000004,34250.0,0.0,0.16666666666666666,0
30.0,57120.0,RENT,3.0,DEBTCONSOLIDATION,B,2750.0,10.37,0,0.05,N,5.0,26-35,middle,small,3035.1749999999997,54370.0,0.1,0.16666666666666666,0
31.0,78000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,C,20000.0,14.26,1,0.26,Y,10.0,26-35,high-middle,very large,22852.0,58000.0,0.03225806451612903,0.3225806451612903,0
27.0,90000.0,MORTGAGE,2.0,PERSONAL,E,20000.0,16.7,0,0.22,N,9.0,26-35,high-middle,very large,23340.0,70000.0,0.07407407407407407,0.3333333333333333,0
35.0,18200.0,RENT,4.0,MEDICAL,B,2725.0,10.815999999999999,0,0.15,N,8.0,26-35,low,small,3019.736,15475.0,0.11428571428571428,0.22857142857142856,0
29.0,27000.0,RENT,2.0,EDUCATION,B,2725.0,9.63,0,0.1,N,6.0,26-35,low-middle,small,2987.4175,24275.0,0.06896551724137931,0.20689655172413793,0
33.0,44000.0,RENT,3.0,HOMEIMPROVEMENT,B,2725.0,12.18,1,0.06,N,7.0,26-35,low-middle,small,3056.9049999999997,41275.0,0.09090909090909091,0.21212121212121213,0
29.0,52000.0,RENT,2.0,EDUCATION,C,2725.0,11.66,0,0.05,N,8.0,26-35,middle,small,3042.735,49275.0,0.06896551724137931,0.27586206896551724,0
29.0,90000.0,MORTGAGE,13.0,VENTURE,B,10000.0,12.21,0,0.11,N,10.0,26-35,high-middle,medium,11221.000000000002,80000.0,0.4482758620689655,0.3448275862068966,0
30.0,15000.0,RENT,6.0,EDUCATION,B,2700.0,12.69,1,0.18,N,5.0,26-35,low,small,3042.63,12300.0,0.2,0.16666666666666666,0
32.0,90000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000.0,11.58,0,0.28,N,6.0,26-35,high-middle,very large,27894.999999999996,65000.0,0.25,0.1875,0
30.0,90000.0,MORTGAGE,3.0,EDUCATION,B,13000.0,11.89,0,0.14,N,10.0,26-35,high-middle,large,14545.7,77000.0,0.1,0.3333333333333333,0
31.0,90000.0,MORTGAGE,15.0,EDUCATION,C,10000.0,12.53,0,0.11,N,8.0,26-35,high-middle,medium,11253.0,80000.0,0.4838709677419355,0.25806451612903225,0
30.0,15000.0,RENT,4.2,HOMEIMPROVEMENT,A,2700.0,7.29,1,0.18,N,5.0,26-35,low,small,2896.83,12300.0,0.14,0.16666666666666666,0
35.0,90000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,C,20000.0,12.53,0,0.22,N,5.0,26-35,high-middle,very large,22506.0,70000.0,0.2571428571428571,0.14285714285714285,0
28.0,66300.0,MORTGAGE,11.0,MEDICAL,D,12000.0,14.11,1,0.15,N,6.0,26-35,middle,large,13693.2,54300.0,0.39285714285714285,0.21428571428571427,0
28.0,78000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,E,12000.0,16.95,1,0.15,Y,7.0,26-35,high-middle,large,14034.0,66000.0,0.39285714285714285,0.25,0
33.0,18000.0,RENT,0.0,VENTURE,C,2700.0,12.61,0,0.15,Y,9.0,26-35,low,small,3040.4700000000003,15300.0,0.0,0.2727272727272727,0
28.0,90000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,4000.0,8.0,0,0.04,N,6.0,26-35,high-middle,small,4320.0,86000.0,0.32142857142857145,0.21428571428571427,0
29.0,78000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,18000.0,9.38,1,0.23,N,6.0,26-35,high-middle,very large,19688.4,60000.0,0.2413793103448276,0.20689655172413793,0
30.0,90000.0,MORTGAGE,5.0,PERSONAL,B,7500.0,10.71,0,0.08,N,5.0,26-35,high-middle,medium,8303.25,82500.0,0.16666666666666666,0.16666666666666666,0
30.0,90000.0,MORTGAGE,8.0,EDUCATION,E,20000.0,14.82,0,0.22,Y,8.0,26-35,high-middle,very large,22964.000000000004,70000.0,0.26666666666666666,0.26666666666666666,0
30.0,90000.0,MORTGAGE,7.0,EDUCATION,A,10000.0,8.63,0,0.11,N,5.0,26-35,high-middle,medium,10863.0,80000.0,0.23333333333333334,0.16666666666666666,0
28.0,90000.0,MORTGAGE,7.0,EDUCATION,A,12000.0,8.32,0,0.13,N,8.0,26-35,high-middle,large,12998.4,78000.0,0.25,0.2857142857142857,0
33.0,90000.0,MORTGAGE,5.0,EDUCATION,C,22000.0,11.03,0,0.24,N,5.0,26-35,high-middle,very large,24426.600000000002,68000.0,0.15151515151515152,0.15151515151515152,0
31.0,35004.0,RENT,2.0,EDUCATION,C,2700.0,13.49,0,0.08,N,5.0,26-35,low-middle,small,3064.23,32304.0,0.06451612903225806,0.16129032258064516,0
29.0,40560.0,RENT,4.0,EDUCATION,B,2700.0,10.0,0,0.07,N,8.0,26-35,low-middle,small,2970.0000000000005,37860.0,0.13793103448275862,0.27586206896551724,0
28.0,90080.0,MORTGAGE,9.0,MEDICAL,A,5500.0,7.49,0,0.06,N,7.0,26-35,high-middle,medium,5911.95,84580.0,0.32142857142857145,0.25,0
30.0,78111.0,MORTGAGE,5.0,PERSONAL,A,25000.0,7.51,1,0.32,N,7.0,26-35,high-middle,very large,26877.5,53111.0,0.16666666666666666,0.23333333333333334,0
29.0,40800.0,RENT,3.2,VENTURE,B,2700.0,11.71,0,0.07,N,7.0,26-35,low-middle,small,3016.17,38100.0,0.11034482758620691,0.2413793103448276,0
27.0,78300.0,MORTGAGE,11.0,HOMEIMPROVEMENT,B,9000.0,11.878,1,0.11,N,5.0,26-35,high-middle,medium,10069.02,69300.0,0.4074074074074074,0.18518518518518517,0
32.0,90301.0,MORTGAGE,2.0,VENTURE,C,15000.0,13.47,0,0.17,Y,6.0,26-35,high-middle,large,17020.5,75301.0,0.0625,0.1875,0
31.0,78305.0,MORTGAGE,8.0,PERSONAL,D,10000.0,14.59,1,0.13,Y,7.0,26-35,high-middle,medium,11459.0,68305.0,0.25806451612903225,0.22580645161290322,0
31.0,90400.0,MORTGAGE,9.0,MEDICAL,B,9500.0,10.37,0,0.11,N,6.0,26-35,high-middle,medium,10485.15,80900.0,0.2903225806451613,0.1935483870967742,0
27.0,45000.0,RENT,2.0,PERSONAL,B,2700.0,9.91,0,0.06,N,6.0,26-35,low-middle,small,2967.5699999999997,42300.0,0.07407407407407407,0.2222222222222222,0
28.0,90522.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,12000.0,6.91,0,0.13,N,9.0,26-35,high-middle,large,12829.199999999999,78522.0,0.14285714285714285,0.32142857142857145,0
34.0,90636.0,MORTGAGE,4.0,EDUCATION,C,17000.0,13.85,0,0.19,Y,5.0,26-35,high-middle,very large,19354.5,73636.0,0.11764705882352941,0.14705882352941177,0
28.0,90700.0,MORTGAGE,11.0,HOMEIMPROVEMENT,A,20000.0,6.91,0,0.22,N,8.0,26-35,high-middle,very large,21382.0,70700.0,0.39285714285714285,0.2857142857142857,0
28.0,90722.0,MORTGAGE,7.0,HOMEIMPROVEMENT,B,18000.0,10.99,0,0.2,N,5.0,26-35,high-middle,very large,19978.2,72722.0,0.25,0.17857142857142858,0
30.0,90722.0,MORTGAGE,6.0,VENTURE,A,10000.0,6.91,0,0.11,N,8.0,26-35,high-middle,medium,10691.0,80722.0,0.2,0.26666666666666666,0
30.0,91000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,B,18500.0,12.42,0,0.2,N,7.0,26-35,high-middle,very large,20797.7,72500.0,0.3,0.23333333333333334,0
30.0,91000.0,MORTGAGE,7.0,EDUCATION,A,33950.0,7.9,0,0.37,N,7.0,26-35,high-middle,very large,36632.049999999996,57050.0,0.23333333333333334,0.23333333333333334,0
30.0,91000.0,MORTGAGE,14.0,VENTURE,B,13600.0,12.42,0,0.15,N,7.0,26-35,high-middle,large,15289.12,77400.0,0.4666666666666667,0.23333333333333334,0
27.0,91000.0,MORTGAGE,2.0,PERSONAL,A,11525.0,7.49,0,0.13,N,7.0,26-35,high-middle,large,12388.2225,79475.0,0.07407407407407407,0.25925925925925924,0
28.0,91000.0,OWN,11.0,VENTURE,A,7000.0,6.99,0,0.08,N,6.0,26-35,high-middle,medium,7489.3,84000.0,0.39285714285714285,0.21428571428571427,0
35.0,91000.0,OWN,6.0,VENTURE,B,5600.0,10.99,0,0.06,N,8.0,26-35,high-middle,medium,6215.4400000000005,85400.0,0.17142857142857143,0.22857142857142856,0
27.0,91000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,3000.0,5.99,0,0.03,N,8.0,26-35,high-middle,small,3179.7000000000003,88000.0,0.07407407407407407,0.2962962962962963,0
31.0,10000.0,RENT,15.0,DEBTCONSOLIDATION,A,2650.0,7.4,1,0.27,N,9.0,26-35,low,small,2846.1000000000004,7350.0,0.4838709677419355,0.2903225806451613,0
35.0,91000.0,MORTGAGE,14.0,EDUCATION,A,4000.0,7.29,0,0.04,N,9.0,26-35,high-middle,small,4291.599999999999,87000.0,0.4,0.2571428571428571,0
28.0,91000.0,MORTGAGE,12.0,MEDICAL,C,21000.0,13.35,0,0.23,Y,6.0,26-35,high-middle,very large,23803.5,70000.0,0.42857142857142855,0.21428571428571427,0
34.0,91000.0,MORTGAGE,17.0,VENTURE,B,15000.0,7.909999999999999,0,0.16,N,10.0,26-35,high-middle,large,16186.5,76000.0,0.5,0.29411764705882354,0
28.0,48000.0,RENT,1.0,VENTURE,B,2650.0,11.26,0,0.06,N,6.0,26-35,low-middle,small,2948.39,45350.0,0.03571428571428571,0.21428571428571427,0
27.0,91000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,14700.0,7.88,0,0.16,N,6.0,26-35,high-middle,large,15858.36,76300.0,0.18518518518518517,0.2222222222222222,0
28.0,91000.0,MORTGAGE,6.0,PERSONAL,B,15000.0,9.88,0,0.16,N,9.0,26-35,high-middle,large,16482.0,76000.0,0.21428571428571427,0.32142857142857145,0
29.0,15000.0,RENT,4.8,DEBTCONSOLIDATION,D,2600.0,16.29,1,0.17,N,10.0,26-35,low,small,3023.54,12400.0,0.16551724137931034,0.3448275862068966,0
35.0,91000.0,OWN,0.0,EDUCATION,A,10000.0,8.59,0,0.11,N,9.0,26-35,high-middle,medium,10859.0,81000.0,0.0,0.2571428571428571,0
32.0,67150.0,MORTGAGE,4.0,MEDICAL,D,13000.0,16.0,1,0.16,Y,6.0,26-35,middle,large,15079.999999999998,54150.0,0.125,0.1875,0
29.0,91080.0,MORTGAGE,4.0,HOMEIMPROVEMENT,D,15600.0,15.7,0,0.17,N,9.0,26-35,high-middle,very large,18049.2,75480.0,0.13793103448275862,0.3103448275862069,0
31.0,28000.0,RENT,1.0,MEDICAL,B,2600.0,10.08,0,0.09,N,7.0,26-35,low-middle,small,2862.08,25400.0,0.03225806451612903,0.22580645161290322,0
29.0,91200.0,MORTGAGE,13.0,PERSONAL,B,2000.0,11.49,0,0.02,N,8.0,26-35,high-middle,small,2229.8,89200.0,0.4482758620689655,0.27586206896551724,0
30.0,79200.0,MORTGAGE,10.0,EDUCATION,A,9000.0,8.49,1,0.11,N,8.0,26-35,high-middle,medium,9764.1,70200.0,0.3333333333333333,0.26666666666666666,0
27.0,30996.0,RENT,1.0,HOMEIMPROVEMENT,D,2600.0,14.74,1,0.08,N,5.0,26-35,low-middle,small,2983.24,28396.0,0.037037037037037035,0.18518518518518517,0
33.0,79200.0,MORTGAGE,3.0,HOMEIMPROVEMENT,D,25000.0,15.58,1,0.32,N,5.0,26-35,high-middle,very large,28895.0,54200.0,0.09090909090909091,0.15151515151515152,0
28.0,32000.0,RENT,0.0,DEBTCONSOLIDATION,C,2600.0,13.49,0,0.08,N,8.0,26-35,low-middle,small,2950.7400000000002,29400.0,0.0,0.2857142857142857,0
27.0,91224.0,MORTGAGE,6.0,MEDICAL,A,15000.0,7.88,0,0.16,N,10.0,26-35,high-middle,large,16182.0,76224.0,0.2222222222222222,0.37037037037037035,0
30.0,37000.0,RENT,2.0,EDUCATION,B,2600.0,9.25,0,0.07,N,7.0,26-35,low-middle,small,2840.5,34400.0,0.06666666666666667,0.23333333333333334,0
33.0,91384.0,MORTGAGE,17.0,EDUCATION,B,1600.0,10.25,0,0.02,N,5.0,26-35,high-middle,small,1764.0,89784.0,0.5151515151515151,0.15151515151515152,0
32.0,32000.0,RENT,1.0,VENTURE,E,2600.0,13.374,1,0.08,N,6.0,26-35,low-middle,small,2947.7239999999997,29400.0,0.03125,0.1875,0
28.0,34000.0,RENT,0.0,PERSONAL,D,2600.0,15.62,1,0.08,N,9.0,26-35,low-middle,small,3006.1200000000003,31400.0,0.0,0.32142857142857145,0
34.0,35000.0,OWN,17.0,VENTURE,B,3000.0,10.62,0,0.09,N,8.0,26-35,low-middle,small,3318.6000000000004,32000.0,0.5,0.23529411764705882,0
35.0,40792.0,RENT,2.0,VENTURE,B,2600.0,12.53,0,0.06,N,9.0,26-35,low-middle,small,2925.7799999999997,38192.0,0.05714285714285714,0.2571428571428571,0
29.0,91560.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,22000.0,6.91,0,0.24,N,8.0,26-35,high-middle,very large,23520.199999999997,69560.0,0.27586206896551724,0.27586206896551724,0
30.0,91644.0,MORTGAGE,14.0,VENTURE,C,5000.0,11.03,0,0.05,Y,7.0,26-35,high-middle,small,5551.5,86644.0,0.4666666666666667,0.23333333333333334,0
35.0,38420.0,RENT,0.0,EDUCATION,C,2575.0,15.96,1,0.07,Y,7.0,26-35,low-middle,small,2985.97,35845.0,0.0,0.2,0
29.0,92000.0,MORTGAGE,2.0,EDUCATION,E,25000.0,19.42,0,0.27,N,8.0,26-35,high-middle,very large,29855.0,67000.0,0.06896551724137931,0.27586206896551724,0
31.0,92000.0,MORTGAGE,6.0,VENTURE,A,6000.0,11.4,0,0.07,N,8.0,26-35,high-middle,medium,6684.000000000001,86000.0,0.1935483870967742,0.25806451612903225,0
27.0,25200.0,RENT,0.0,VENTURE,C,2550.0,14.27,0,0.1,N,5.0,26-35,low-middle,small,2913.885,22650.0,0.0,0.18518518518518517,0
29.0,92000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,A,14000.0,6.03,0,0.15,N,8.0,26-35,high-middle,large,14844.2,78000.0,0.13793103448275862,0.27586206896551724,0
29.0,35000.0,OWN,0.0,VENTURE,C,10000.0,12.87,0,0.29,Y,8.0,26-35,low-middle,medium,11287.0,25000.0,0.0,0.27586206896551724,0
31.0,66000.0,RENT,9.0,HOMEIMPROVEMENT,B,2550.0,11.36,0,0.04,N,10.0,26-35,middle,small,2839.68,63450.0,0.2903225806451613,0.3225806451612903,0
