person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
49.0,61776.0,MORTGAGE,1.0,PERSONAL,B,12000.0,12.21,0,0.19,N,12.0
45.0,56000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,D,7000.0,16.29,1,0.13,Y,12.0
49.0,72000.0,RENT,4.0,DEBTCONSOLIDATION,A,8000.0,7.49,0,0.11,N,17.0
40.0,62000.0,OWN,5.0,DEBTCONSOLIDATION,D,4800.0,9.276,0,0.08,N,16.0
36.0,62000.0,MORTGAGE,0.0,VENTURE,C,6000.0,12.99,0,0.1,N,13.0
39.0,62000.0,OWN,3.0,PERSONAL,A,7200.0,7.49,0,0.12,N,12.0
39.0,75000.0,RENT,0.0,VENTURE,A,8000.0,6.54,0,0.11,N,15.0
40.0,62000.0,MORTGAGE,17.0,DEBTCONSOLIDATION,A,2600.0,7.66,0,0.04,N,14.0
37.0,74000.0,RENT,0.0,EDUCATION,D,8000.0,16.89,1,0.11,N,15.0
43.0,62000.0,MORTGAGE,11.0,HOMEIMPROVEMENT,A,5000.0,7.88,0,0.08,N,14.0
38.0,62000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,A,15000.0,7.88,0,0.24,N,12.0
43.0,62000.0,MORTGAGE,2.0,EDUCATION,B,20000.0,10.25,0,0.32,N,14.0
36.0,87000.0,RENT,7.0,MEDICAL,C,8000.0,14.65,0,0.09,Y,14.0
36.0,62000.0,MORTGAGE,15.0,DEBTCONSOLIDATION,A,7500.0,8.59,0,0.12,N,14.0
45.0,87000.0,RENT,8.0,DEBTCONSOLIDATION,C,8000.0,13.11,0,0.09,Y,15.0
44.0,88000.0,RENT,8.0,EDUCATION,B,8000.0,10.38,0,0.09,N,12.0
36.0,62000.0,MORTGAGE,9.0,EDUCATION,A,4800.0,8.0,0,0.08,N,12.0
38.0,86105.0,RENT,2.0,MEDICAL,A,8000.0,6.54,1,0.08,N,17.0
37.0,108000.0,RENT,16.0,EDUCATION,B,8000.0,10.46,1,0.07,N,14.0
36.0,126252.0,RENT,17.0,MEDICAL,A,8000.0,7.14,0,0.06,N,11.0
39.0,116000.0,RENT,1.0,VENTURE,C,8000.0,15.27,1,0.07,N,11.0
36.0,62400.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,2400.0,7.49,0,0.04,N,14.0
36.0,62400.0,MORTGAGE,6.0,PERSONAL,D,12000.0,16.89,0,0.19,Y,14.0
46.0,135000.0,RENT,7.0,VENTURE,C,8000.0,9.76,0,0.06,Y,14.0
36.0,62400.0,MORTGAGE,13.0,VENTURE,C,14100.0,12.98,0,0.23,Y,14.0
40.0,164000.0,RENT,11.0,DEBTCONSOLIDATION,A,8000.0,9.42,0,0.05,N,17.0
37.0,62400.0,MORTGAGE,5.0,VENTURE,D,10000.0,14.61,0,0.16,Y,17.0
40.0,62400.0,MORTGAGE,7.0,EDUCATION,F,7000.0,19.13,0,0.11,N,12.0
48.0,40000.0,RENT,2.0,DEBTCONSOLIDATION,C,8050.0,12.98,0,0.2,N,13.0
41.0,62500.0,MORTGAGE,17.0,HOMEIMPROVEMENT,A,5000.0,8.49,0,0.08,N,15.0
45.0,140000.0,RENT,10.0,EDUCATION,A,8175.0,5.99,0,0.06,N,17.0
48.0,56500.0,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15000.0,11.14,1,0.27,N,11.0
38.0,62691.0,OWN,17.0,VENTURE,C,6000.0,13.49,0,0.1,Y,13.0
36.0,56900.0,MORTGAGE,16.0,VENTURE,G,6200.0,10.26,1,0.11,N,11.0
45.0,63000.0,MORTGAGE,8.0,VENTURE,B,12000.0,9.91,0,0.19,N,13.0
37.0,33280.0,RENT,2.0,DEBTCONSOLIDATION,C,8400.0,13.92,0,0.25,N,11.0
38.0,36000.0,RENT,1.0,MEDICAL,C,8400.0,13.22,0,0.23,N,16.0
37.0,42000.0,RENT,2.0,VENTURE,C,8400.0,13.49,0,0.2,N,15.0
39.0,63000.0,MORTGAGE,0.0,PERSONAL,A,15000.0,11.458000000000002,0,0.24,N,15.0
36.0,57000.0,MORTGAGE,11.0,HOMEIMPROVEMENT,B,1500.0,9.62,1,0.03,N,16.0
42.0,36000.0,RENT,7.0,MEDICAL,D,8400.0,16.32,1,0.23,Y,15.0
38.0,42552.0,RENT,3.0,PERSONAL,C,8400.0,13.49,0,0.2,N,14.0
39.0,48000.0,RENT,3.0,MEDICAL,C,8400.0,12.53,0,0.17,Y,17.0
42.0,44000.0,RENT,0.0,EDUCATION,C,8400.0,13.57,1,0.19,Y,13.0
36.0,63000.0,MORTGAGE,7.0,MEDICAL,A,4200.0,7.14,0,0.07,N,13.0
46.0,48000.0,RENT,1.0,EDUCATION,F,8400.0,18.54,1,0.17,N,16.0
36.0,63177.0,MORTGAGE,3.0,MEDICAL,A,6250.0,7.49,0,0.1,N,12.0
37.0,70000.0,RENT,6.0,HOMEIMPROVEMENT,A,8400.0,7.49,0,0.12,N,15.0
38.0,63500.0,OWN,3.0,EDUCATION,B,2400.0,11.36,0,0.04,N,12.0
36.0,63599.0,MORTGAGE,10.0,HOMEIMPROVEMENT,A,5200.0,7.91,0,0.08,N,14.0
41.0,73000.0,RENT,0.0,EDUCATION,D,8550.0,14.3,1,0.12,N,16.0
40.0,63996.0,MORTGAGE,8.0,EDUCATION,B,12000.0,10.25,0,0.19,N,17.0
40.0,65000.0,RENT,4.0,MEDICAL,A,8700.0,7.88,0,0.13,N,13.0
42.0,64000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,2300.0,6.99,0,0.04,N,12.0
43.0,54000.0,RENT,0.0,EDUCATION,A,8725.0,7.29,0,0.16,N,14.0
45.0,64000.0,MORTGAGE,3.0,MEDICAL,A,6000.0,7.29,0,0.09,N,14.0
36.0,45600.0,RENT,8.0,PERSONAL,D,8775.0,12.36,0,0.19,Y,17.0
43.0,64000.0,MORTGAGE,6.0,MEDICAL,A,15000.0,7.88,0,0.23,N,17.0
42.0,22000.0,RENT,3.0,PERSONAL,A,9000.0,7.66,1,0.41,N,11.0
49.0,58000.0,MORTGAGE,5.0,PERSONAL,D,16000.0,15.33,1,0.28,N,13.0
45.0,24600.0,RENT,8.0,EDUCATION,B,9000.0,10.65,1,0.37,N,14.0
42.0,27000.0,RENT,4.0,MEDICAL,B,9000.0,11.11,1,0.33,N,16.0
36.0,64064.0,MORTGAGE,4.0,VENTURE,B,9500.0,11.762,0,0.15,N,15.0
36.0,30000.0,RENT,0.0,EDUCATION,B,9000.0,12.18,0,0.3,N,17.0
49.0,64800.0,MORTGAGE,4.0,HOMEIMPROVEMENT,D,6625.0,18.25,0,0.1,N,16.0
39.0,30000.0,RENT,6.0,DEBTCONSOLIDATION,D,9000.0,16.89,1,0.3,N,16.0
43.0,36000.0,RENT,0.0,MEDICAL,A,9000.0,5.79,0,0.25,N,17.0
50.0,58800.0,MORTGAGE,12.0,DEBTCONSOLIDATION,E,22000.0,17.74,1,0.37,N,15.0
36.0,64973.0,MORTGAGE,6.0,EDUCATION,B,9000.0,10.59,0,0.14,N,13.0
36.0,36000.0,RENT,3.0,DEBTCONSOLIDATION,C,9000.0,12.73,0,0.25,Y,17.0
38.0,36000.0,RENT,10.0,MEDICAL,B,9000.0,11.83,0,0.25,N,11.0
42.0,65000.0,OWN,6.0,EDUCATION,A,22750.0,8.9,0,0.35,N,12.0
37.0,65000.0,MORTGAGE,12.0,PERSONAL,B,11000.0,9.91,0,0.17,N,16.0
36.0,65000.0,MORTGAGE,6.0,EDUCATION,C,23325.0,15.27,0,0.36,Y,14.0
38.0,65000.0,MORTGAGE,7.0,MEDICAL,C,10000.0,13.49,0,0.15,N,12.0
39.0,65000.0,MORTGAGE,17.0,EDUCATION,A,15000.0,7.9,0,0.23,N,14.0
43.0,65000.0,OWN,4.0,MEDICAL,B,15000.0,11.71,0,0.23,N,13.0
43.0,65000.0,MORTGAGE,17.0,VENTURE,D,7200.0,16.29,0,0.11,N,17.0
37.0,44700.0,RENT,0.0,DEBTCONSOLIDATION,A,9000.0,8.59,0,0.2,N,16.0
43.0,65000.0,MORTGAGE,17.0,VENTURE,A,6000.0,7.49,0,0.09,N,17.0
40.0,44940.0,RENT,2.0,EDUCATION,A,9000.0,8.94,0,0.2,N,13.0
37.0,59000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,E,15000.0,17.99,1,0.25,N,12.0
38.0,45600.0,RENT,5.0,VENTURE,D,9000.0,16.29,0,0.2,Y,13.0
41.0,45600.0,RENT,3.0,DEBTCONSOLIDATION,B,9000.0,10.0,0,0.2,N,12.0
36.0,48960.0,RENT,17.0,EDUCATION,B,9000.0,10.99,0,0.18,N,12.0
37.0,59000.0,MORTGAGE,10.0,MEDICAL,D,12000.0,15.62,1,0.2,Y,12.0
37.0,45000.0,RENT,1.0,PERSONAL,B,9000.0,11.71,1,0.2,N,12.0
39.0,65000.0,MORTGAGE,3.0,EDUCATION,D,6000.0,15.62,0,0.09,Y,14.0
36.0,65000.0,MORTGAGE,3.0,VENTURE,A,6500.0,5.79,0,0.1,N,16.0
41.0,40000.0,RENT,3.0,PERSONAL,A,9200.0,7.49,0,0.23,N,13.0
49.0,50000.0,RENT,4.0,DEBTCONSOLIDATION,B,9200.0,13.786000000000001,0,0.18,N,16.0
37.0,44004.0,RENT,2.0,PERSONAL,C,9200.0,12.84,1,0.21,N,13.0
42.0,65000.0,MORTGAGE,17.0,MEDICAL,B,10000.0,10.74,0,0.15,N,13.0
38.0,65000.0,MORTGAGE,5.0,EDUCATION,B,15000.0,10.36,0,0.23,N,17.0
38.0,65000.0,OWN,12.0,HOMEIMPROVEMENT,B,3600.0,8.88,0,0.06,N,15.0
47.0,65000.0,MORTGAGE,17.0,HOMEIMPROVEMENT,C,7000.0,14.35,0,0.11,N,11.0
41.0,31000.0,RENT,0.0,HOMEIMPROVEMENT,D,9250.0,16.49,1,0.3,N,13.0
36.0,58000.0,RENT,2.0,HOMEIMPROVEMENT,C,9275.0,14.72,0,0.16,Y,16.0
37.0,65000.0,MORTGAGE,0.0,PERSONAL,B,4000.0,10.75,0,0.06,N,15.0
36.0,65000.0,MORTGAGE,1.0,VENTURE,B,7000.0,11.49,0,0.11,N,11.0
38.0,65000.0,OWN,3.0,PERSONAL,B,8000.0,10.62,0,0.12,N,14.0
43.0,65000.0,MORTGAGE,2.0,EDUCATION,B,24000.0,10.99,0,0.37,N,13.0
36.0,65000.0,MORTGAGE,3.0,VENTURE,C,4000.0,13.48,0,0.06,Y,12.0
49.0,65000.0,MORTGAGE,0.0,PERSONAL,B,12000.0,10.62,0,0.18,N,17.0
41.0,33000.0,RENT,6.0,VENTURE,A,9400.0,8.9,0,0.28,N,16.0
36.0,23004.0,RENT,0.0,PERSONAL,B,9450.0,10.37,1,0.41,N,13.0
38.0,65000.0,MORTGAGE,6.0,MEDICAL,C,11500.0,13.92,0,0.18,N,16.0
39.0,38604.0,RENT,9.0,MEDICAL,B,9500.0,10.62,0,0.25,N,11.0
38.0,34000.0,RENT,8.0,MEDICAL,D,9500.0,14.46,1,0.28,N,15.0
43.0,50000.0,RENT,5.0,HOMEIMPROVEMENT,B,9500.0,9.88,0,0.19,N,15.0
41.0,65000.0,MORTGAGE,6.0,HOMEIMPROVEMENT,B,20000.0,12.21,0,0.31,N,13.0
37.0,58000.0,RENT,1.0,EDUCATION,B,9500.0,9.96,0,0.16,N,15.0
36.0,60000.0,RENT,3.0,EDUCATION,A,9500.0,7.14,0,0.16,N,12.0
42.0,65000.0,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6000.0,9.32,0,0.09,N,16.0
36.0,55000.0,RENT,1.0,EDUCATION,D,9500.0,15.62,1,0.17,N,12.0
38.0,58000.0,RENT,4.0,MEDICAL,E,9500.0,16.35,1,0.16,Y,16.0
47.0,65000.0,RENT,2.0,EDUCATION,B,9500.0,11.89,0,0.15,N,14.0
44.0,70000.0,RENT,4.0,EDUCATION,C,9500.0,14.22,0,0.14,N,14.0
41.0,28800.0,RENT,0.0,MEDICAL,C,9600.0,13.49,1,0.33,N,16.0
40.0,32000.0,RENT,17.0,DEBTCONSOLIDATION,B,9600.0,9.88,0,0.3,N,14.0
44.0,65004.0,MORTGAGE,3.0,EDUCATION,B,25000.0,11.86,0,0.38,N,17.0
37.0,65004.0,MORTGAGE,5.0,MEDICAL,B,17000.0,11.26,0,0.26,N,13.0
43.0,59004.0,MORTGAGE,13.0,PERSONAL,D,15000.0,13.622,1,0.25,Y,13.0
38.0,40000.0,RENT,0.0,PERSONAL,B,9600.0,11.11,0,0.24,N,11.0
37.0,65379.0,MORTGAGE,5.0,PERSONAL,B,10000.0,10.39,0,0.15,N,13.0
36.0,65458.0,MORTGAGE,4.0,MEDICAL,A,8000.0,7.29,0,0.12,N,13.0
42.0,42000.0,RENT,11.0,VENTURE,C,9600.0,13.23,0,0.23,N,15.0
41.0,65500.0,MORTGAGE,12.0,VENTURE,A,3000.0,10.354000000000001,0,0.05,N,15.0
47.0,59827.0,MORTGAGE,9.0,EDUCATION,D,6000.0,15.58,1,0.1,N,15.0
45.0,65993.0,MORTGAGE,3.0,EDUCATION,D,9000.0,14.59,0,0.14,N,15.0
41.0,66000.0,MORTGAGE,17.0,VENTURE,A,10000.0,6.62,0,0.15,N,12.0
37.0,54696.0,RENT,4.0,PERSONAL,B,9600.0,9.99,0,0.18,N,12.0
40.0,66000.0,OWN,17.0,MEDICAL,C,6125.0,14.65,0,0.09,Y,17.0
48.0,66000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,12475.0,6.62,0,0.19,N,11.0
44.0,55000.0,RENT,17.0,PERSONAL,B,9600.0,11.26,0,0.17,N,16.0
36.0,62000.0,RENT,5.0,DEBTCONSOLIDATION,A,9600.0,9.32,0,0.15,N,11.0
37.0,78000.0,RENT,0.0,MEDICAL,C,9600.0,12.99,0,0.12,N,16.0
44.0,66000.0,MORTGAGE,13.0,PERSONAL,C,5000.0,13.48,0,0.08,Y,11.0
36.0,60000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,D,13000.0,14.11,1,0.22,Y,14.0
36.0,85000.0,RENT,4.0,PERSONAL,A,9600.0,7.51,0,0.11,N,15.0
37.0,66150.0,OWN,11.0,PERSONAL,C,17000.0,12.73,0,0.26,N,17.0
39.0,66200.0,MORTGAGE,5.0,VENTURE,B,13750.0,9.88,0,0.21,N,16.0
38.0,66420.0,MORTGAGE,8.0,MEDICAL,A,5550.0,5.99,0,0.08,N,11.0
37.0,60000.0,RENT,0.0,VENTURE,C,9700.0,13.61,0,0.16,Y,11.0
44.0,24300.0,RENT,0.0,VENTURE,D,9750.0,16.77,1,0.4,N,15.0
48.0,66948.0,MORTGAGE,1.0,VENTURE,B,24000.0,10.62,0,0.36,N,12.0
37.0,19896.0,RENT,0.0,EDUCATION,E,10000.0,17.14,1,0.5,N,11.0
44.0,67000.0,MORTGAGE,17.0,HOMEIMPROVEMENT,B,3000.0,8.838,0,0.04,N,14.0
42.0,22800.0,RENT,6.0,EDUCATION,B,10000.0,10.99,1,0.44,N,17.0
38.0,23000.0,RENT,4.0,EDUCATION,C,10000.0,13.48,1,0.43,Y,16.0
39.0,67000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000.0,10.37,0,0.22,N,15.0
36.0,24000.0,RENT,17.0,DEBTCONSOLIDATION,B,10000.0,11.86,1,0.42,N,15.0
37.0,24000.0,RENT,5.0,DEBTCONSOLIDATION,B,10000.0,9.76,1,0.42,N,13.0
43.0,61000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,E,16000.0,14.601999999999999,1,0.26,Y,17.0
37.0,25000.0,RENT,5.0,MEDICAL,D,10000.0,16.29,1,0.4,N,11.0
42.0,25000.0,RENT,3.4,MEDICAL,A,10000.0,6.99,1,0.4,N,17.0
39.0,61020.0,MORTGAGE,4.0,DEBTCONSOLIDATION,D,9975.0,13.99,1,0.16,N,11.0
38.0,67200.0,MORTGAGE,11.0,EDUCATION,A,8000.0,7.9,0,0.12,N,11.0
42.0,25320.0,RENT,1.0,HOMEIMPROVEMENT,D,10000.0,14.84,1,0.39,Y,14.0
45.0,26000.0,RENT,17.0,MEDICAL,A,10000.0,8.49,1,0.38,N,13.0
36.0,26000.0,RENT,1.0,PERSONAL,D,10000.0,15.31,1,0.38,N,14.0
37.0,26400.0,RENT,0.0,MEDICAL,E,10000.0,19.03,1,0.38,Y,12.0
37.0,67600.0,MORTGAGE,6.0,EDUCATION,B,33000.0,9.99,0,0.49,N,15.0
45.0,52569.0,MORTGAGE,0.0,MEDICAL,F,10400.0,19.47,1,0.17,N,12.0
38.0,67870.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,5000.0,10.632000000000001,0,0.07,N,15.0
46.0,30000.0,RENT,15.0,DEBTCONSOLIDATION,C,10000.0,13.49,1,0.33,N,12.0
39.0,68000.0,MORTGAGE,1.0,PERSONAL,C,16000.0,13.49,0,0.24,Y,13.0
50.0,68000.0,MORTGAGE,5.0,PERSONAL,B,10000.0,11.49,0,0.15,N,13.0
37.0,30000.0,RENT,7.0,MEDICAL,B,10000.0,9.25,1,0.33,N,16.0
43.0,68000.0,OWN,9.0,EDUCATION,A,5000.0,6.99,0,0.07,N,15.0
37.0,68000.0,OWN,17.0,VENTURE,A,7000.0,7.29,0,0.1,N,11.0
38.0,30000.0,RENT,8.0,EDUCATION,A,10000.0,7.51,1,0.33,N,14.0
43.0,68000.0,MORTGAGE,2.0,PERSONAL,C,7000.0,12.61,0,0.1,N,11.0
42.0,68000.0,MORTGAGE,2.0,VENTURE,A,5000.0,7.51,0,0.07,N,17.0
39.0,30400.0,RENT,2.0,MEDICAL,D,10000.0,15.7,1,0.33,Y,15.0
38.0,30500.0,RENT,8.0,EDUCATION,C,10000.0,14.22,1,0.33,N,12.0
40.0,68000.0,MORTGAGE,1.0,PERSONAL,A,9200.0,8.94,0,0.14,N,11.0
36.0,31200.0,RENT,0.0,EDUCATION,A,10000.0,6.91,1,0.32,N,15.0
36.0,68000.0,OTHER,2.0,PERSONAL,A,7200.0,9.63,0,0.11,N,15.0
40.0,31504.0,RENT,13.0,MEDICAL,E,10000.0,10.012,1,0.32,N,13.0
42.0,32000.0,RENT,5.0,PERSONAL,B,10000.0,11.71,1,0.31,N,11.0
42.0,32000.0,RENT,5.0,VENTURE,B,10000.0,10.38,1,0.31,N,15.0
37.0,32000.0,RENT,4.0,DEBTCONSOLIDATION,C,10000.0,13.79,1,0.31,N,15.0
40.0,32400.0,RENT,1.0,DEBTCONSOLIDATION,B,10000.0,10.0,1,0.31,N,14.0
37.0,33000.0,RENT,0.0,VENTURE,A,10000.0,5.99,0,0.3,N,11.0
44.0,68500.0,MORTGAGE,4.0,PERSONAL,D,14300.0,15.31,0,0.21,N,17.0
36.0,35000.0,RENT,1.0,VENTURE,B,10000.0,9.831999999999999,0,0.29,N,15.0
45.0,35000.0,RENT,13.0,DEBTCONSOLIDATION,A,10000.0,8.49,0,0.29,N,11.0
38.0,29000.0,RENT,2.0,DEBTCONSOLIDATION,D,10000.0,13.644,1,0.34,N,16.0
47.0,69000.0,MORTGAGE,17.0,VENTURE,A,20000.0,6.54,0,0.29,N,12.0
37.0,69000.0,OWN,12.0,HOMEIMPROVEMENT,A,12000.0,9.32,0,0.17,N,13.0
41.0,36000.0,RENT,5.0,DEBTCONSOLIDATION,A,10000.0,6.03,0,0.28,N,15.0
45.0,36000.0,RENT,0.0,MEDICAL,B,10000.0,11.11,0,0.28,N,11.0
45.0,69600.0,OWN,11.0,VENTURE,A,6000.0,7.9,0,0.09,N,13.0
43.0,36000.0,RENT,1.0,MEDICAL,A,10000.0,8.94,0,0.28,N,11.0
36.0,69736.0,MORTGAGE,17.0,VENTURE,E,2500.0,17.04,0,0.04,N,14.0
42.0,69996.0,MORTGAGE,1.0,PERSONAL,A,10000.0,7.66,0,0.14,N,12.0
37.0,69996.0,MORTGAGE,10.0,PERSONAL,B,5000.0,9.366000000000001,0,0.07,N,16.0
40.0,69996.0,OTHER,17.0,HOMEIMPROVEMENT,B,6000.0,12.53,0,0.09,N,11.0
50.0,69996.0,OWN,17.0,VENTURE,A,8000.0,9.32,0,0.11,N,17.0
38.0,38000.0,RENT,3.0,DEBTCONSOLIDATION,A,10000.0,8.59,0,0.26,N,15.0
50.0,39204.0,RENT,4.0,VENTURE,A,10000.0,5.99,0,0.26,N,12.0
45.0,64000.0,MORTGAGE,8.0,PERSONAL,A,4800.0,8.9,1,0.07,N,17.0
48.0,70000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,A,21600.0,7.51,0,0.31,N,11.0
39.0,70000.0,MORTGAGE,7.0,PERSONAL,A,12500.0,7.9,0,0.18,N,12.0
37.0,39870.0,RENT,8.0,MEDICAL,B,10000.0,10.65,0,0.25,N,14.0
37.0,70000.0,MORTGAGE,2.0,VENTURE,B,30000.0,10.65,0,0.43,N,14.0
40.0,70000.0,MORTGAGE,6.0,MEDICAL,A,18000.0,7.9,0,0.26,N,12.0
38.0,70000.0,MORTGAGE,16.0,EDUCATION,A,17000.0,6.03,0,0.24,N,13.0
39.0,70000.0,MORTGAGE,11.0,MEDICAL,A,19500.0,7.9,0,0.28,N,14.0
38.0,40000.0,RENT,15.0,PERSONAL,D,10000.0,16.29,0,0.25,N,12.0
41.0,70000.0,MORTGAGE,2.0,PERSONAL,B,5000.0,12.69,0,0.07,N,12.0
36.0,64000.0,MORTGAGE,17.0,DEBTCONSOLIDATION,E,6800.0,18.39,1,0.11,Y,12.0
48.0,40000.0,RENT,3.0,MEDICAL,A,10000.0,10.454,0,0.25,N,17.0
42.0,70000.0,MORTGAGE,17.0,VENTURE,A,10500.0,6.99,0,0.15,N,12.0
36.0,70000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000.0,5.42,0,0.09,N,16.0
47.0,41000.0,RENT,2.0,MEDICAL,C,10000.0,13.79,0,0.24,N,16.0
48.0,70000.0,MORTGAGE,17.0,HOMEIMPROVEMENT,D,9000.0,14.54,0,0.13,N,17.0
46.0,70000.0,MORTGAGE,5.0,PERSONAL,A,8000.0,7.29,0,0.11,N,13.0
40.0,70000.0,MORTGAGE,16.0,HOMEIMPROVEMENT,A,12000.0,5.79,0,0.17,N,14.0
37.0,43000.0,RENT,1.0,MEDICAL,A,10000.0,7.9,0,0.23,N,16.0
39.0,70000.0,MORTGAGE,6.0,EDUCATION,A,10000.0,6.17,0,0.14,N,15.0
40.0,70000.0,MORTGAGE,1.0,VENTURE,A,11600.0,6.91,0,0.17,N,17.0
36.0,70000.0,MORTGAGE,16.0,DEBTCONSOLIDATION,A,16000.0,6.91,0,0.23,N,14.0
37.0,70000.0,MORTGAGE,3.0,EDUCATION,D,15000.0,15.2,0,0.21,N,15.0
37.0,44000.0,RENT,0.0,PERSONAL,A,10000.0,6.91,0,0.23,N,15.0
36.0,45000.0,RENT,12.0,MEDICAL,D,10000.0,15.99,0,0.22,N,14.0
37.0,70000.0,MORTGAGE,0.0,VENTURE,B,10000.0,11.392000000000001,0,0.14,N,11.0
38.0,70000.0,MORTGAGE,0.0,PERSONAL,A,9250.0,7.51,0,0.13,N,17.0
36.0,70000.0,MORTGAGE,16.0,VENTURE,B,10000.0,9.88,0,0.14,N,14.0
39.0,70000.0,MORTGAGE,13.0,DEBTCONSOLIDATION,A,8400.0,7.88,0,0.12,N,15.0
49.0,45000.0,RENT,8.0,PERSONAL,C,10000.0,14.22,0,0.22,N,12.0
36.0,70000.0,MORTGAGE,2.0,PERSONAL,A,11000.0,7.51,0,0.16,N,12.0
39.0,70000.0,OWN,0.0,VENTURE,A,8000.0,9.780000000000001,0,0.11,N,12.0
45.0,36000.0,RENT,1.0,VENTURE,C,4300.0,10.91,0,0.12,Y,17.0
39.0,60000.0,RENT,4.0,DEBTCONSOLIDATION,A,4300.0,7.49,0,0.07,N,17.0
39.0,64000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,E,8750.0,9.014,1,0.14,Y,13.0
45.0,70000.0,MORTGAGE,15.0,MEDICAL,A,10000.0,8.59,0,0.14,N,12.0
48.0,12000.0,RENT,4.0,MEDICAL,A,4200.0,13.591999999999999,1,0.35,N,14.0
40.0,54400.0,MORTGAGE,16.0,MEDICAL,F,25000.0,18.09,1,0.39,N,12.0
39.0,45500.0,RENT,4.0,PERSONAL,D,10000.0,16.29,0,0.22,N,15.0
41.0,70000.0,MORTGAGE,1.0,EDUCATION,C,20000.0,14.26,0,0.29,N,13.0
41.0,70000.0,MORTGAGE,2.0,EDUCATION,E,14000.0,16.7,0,0.2,Y,13.0
36.0,70000.0,MORTGAGE,0.0,VENTURE,C,6000.0,13.79,0,0.09,N,15.0
42.0,40000.0,RENT,0.0,PERSONAL,D,10000.0,16.0,1,0.25,N,12.0
36.0,46000.0,RENT,2.0,DEBTCONSOLIDATION,C,10000.0,12.53,0,0.22,N,14.0
41.0,70000.0,MORTGAGE,12.0,DEBTCONSOLIDATION,B,20800.0,12.21,0,0.3,N,11.0
42.0,30000.0,RENT,0.0,DEBTCONSOLIDATION,A,4200.0,7.49,0,0.14,N,13.0
36.0,70000.0,MORTGAGE,11.0,PERSONAL,C,25000.0,12.84,0,0.36,Y,16.0
37.0,70000.0,MORTGAGE,7.0,MEDICAL,B,25000.0,9.76,0,0.36,N,12.0
42.0,70000.0,MORTGAGE,3.0,MEDICAL,B,2825.0,9.64,0,0.04,N,17.0
40.0,70032.0,MORTGAGE,14.0,EDUCATION,B,14000.0,9.99,0,0.2,N,14.0
42.0,42000.0,RENT,2.0,PERSONAL,C,4200.0,13.35,0,0.1,N,17.0
37.0,43000.0,RENT,1.0,VENTURE,C,4200.0,13.49,0,0.1,Y,14.0
37.0,48000.0,RENT,6.0,PERSONAL,B,4200.0,10.59,0,0.09,N,14.0
41.0,70800.0,MORTGAGE,17.0,PERSONAL,A,12000.0,6.62,0,0.17,N,11.0
42.0,50426.0,RENT,0.0,PERSONAL,A,4200.0,7.49,0,0.08,N,11.0
41.0,55000.0,RENT,4.0,HOMEIMPROVEMENT,B,4200.0,12.69,0,0.08,N,16.0
37.0,71000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,B,11200.0,12.42,0,0.16,N,11.0
44.0,57000.0,RENT,1.0,MEDICAL,B,4200.0,10.457999999999998,0,0.07,N,13.0
44.0,71000.0,MORTGAGE,11.0,EDUCATION,A,9000.0,9.290000000000001,0,0.13,N,11.0
41.0,71000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,B,12000.0,10.522,0,0.17,N,15.0
40.0,71000.0,MORTGAGE,5.0,EDUCATION,E,7000.0,15.38,0,0.1,Y,12.0
36.0,65028.0,MORTGAGE,4.0,EDUCATION,D,10000.0,15.95,1,0.15,N,14.0
36.0,12000.0,RENT,0.2,MEDICAL,B,4000.0,10.62,1,0.33,N,11.0
41.0,41435.0,RENT,5.2,MEDICAL,E,10000.0,16.45,1,0.24,N,17.0
36.0,72000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,13000.0,7.69,0,0.18,N,13.0
41.0,47508.0,RENT,3.0,DEBTCONSOLIDATION,B,10000.0,10.74,0,0.21,N,16.0
41.0,72000.0,OWN,1.0,HOMEIMPROVEMENT,C,10000.0,13.49,0,0.14,N,11.0
42.0,72000.0,MORTGAGE,17.0,HOMEIMPROVEMENT,A,8400.0,6.62,0,0.12,N,11.0
38.0,72000.0,MORTGAGE,10.0,EDUCATION,C,15000.0,13.49,0,0.21,N,17.0
49.0,72000.0,MORTGAGE,2.0,VENTURE,A,14825.0,6.03,0,0.21,N,12.0
45.0,48000.0,RENT,2.0,DEBTCONSOLIDATION,B,10000.0,11.86,0,0.21,N,16.0
